close,volume,date,high,low,open
131175271.66991316,103035666470434.56,2018-05-07 23:59:59.999000+00:00,134693614.3066858,129195266.1767492,134412410.36137322
129703051.2891339,103785099978233.1,2018-05-08 23:59:59.999000+00:00,132857009.99994633,127743134.58983526,131285277.29003032
131251904.10160977,101501673420855.88,2018-05-09 23:59:59.999000+00:00,131949743.70121938,127201337.73050337,129547294.43366508
127248241.84563798,97211799347235.0,2018-05-10 23:59:59.999000+00:00,132202283.3495417,127200109.80462237,131262886.45024256
117716581.31832036,119433479101378.84,2018-05-11 23:59:59.999000+00:00,127375146.6503254,117060744.15523463,127375146.6503254
118600686.14742164,95124145438688.48,2018-05-12 23:59:59.999000+00:00,120831477.602499,114676707.499962,117715886.79195316
121655349.29195186,81806665976292.88,2018-05-13 23:59:59.999000+00:00,122347152.02632664,117069950.03414088,118748511.31832
121729972.89547873,102693068403165.95,2018-05-14 23:59:59.999000+00:00,124024842.4364938,117026056.62605695,121504174.0526941
119417650.51555602,93645241267177.62,2018-05-15 23:59:59.999000+00:00,123989424.1093034,118660909.14055644,121567984.35055688
117900078.14062718,94859409285065.2,2018-05-16 23:59:59.999000+00:00,119390285.37493104,115209008.38284384,119333883.31243108
113700910.57080618,82591323316225.52,2018-05-17 23:59:59.999000+00:00,118702065.2490086,113136225.28613818,117917261.64843968
116751221.63081443,80969579851779.84,2018-05-18 23:59:59.999000+00:00,117078799.65815803,112022294.07080609,113665937.10742728
116697592.57808007,66680458188774.33,2018-05-19 23:59:59.999000+00:00,118464642.91987626,115794403.88179135,116818586.13276751
120462487.49995364,73453498547171.72,2018-05-20 23:59:59.999000+00:00,121158103.71089086,116104149.31636156,116694911.81636132
119381281.5233544,72943109631971.92,2018-05-21 23:59:59.999000+00:00,121473989.74607971,118617403.2616362,120590970.60542232
113654473.70363767,72842804295629.3,2018-05-22 23:59:59.999000+00:00,119441684.99991688,113128730.2441649,119393758.26163565
107336157.14360812,91739000769043.69,2018-05-23 23:59:59.999000+00:00,113836511.98830567,106626910.0957562,113588052.744165
107209111.99222717,85911023803434.77,2018-05-24 23:59:59.999000+00:00,109578577.38274062,103589010.13187426,107383027.90435033
105582178.0298369,68782434508825.45,2018-05-25 23:59:59.999000+00:00,108376832.9345286,104347253.37163316,107279196.24027409
103828244.54594932,57187486648348.02,2018-05-26 23:59:59.999000+00:00,107205685.60552128,103732830.4541524,105671664.9243682
104002428.3325705,57257778896668.055,2018-05-27 23:59:59.999000+00:00,104193263.40825418,102629599.8486831,103915760.30278528
99796823.42780294,71148069903394.86,2018-05-28 23:59:59.999000+00:00,104046041.47710176,99305948.56207994,104046041.47710176
104504168.96491554,79192301442614.4,2018-05-29 23:59:59.999000+00:00,105256982.6074942,99163162.25836892,99705497.55377944
103580182.47321568,68841722347567.3,2018-05-30 23:59:59.999000+00:00,106184255.67381348,102280697.36579292,104464173.77692723
104094020.21479043,71702914616369.27,2018-05-31 23:59:59.999000+00:00,105687619.64350058,102687761.86526312,103575006.3843485
104750743.212837,68359082511325.0,2018-06-01 23:59:59.999000+00:00,105629699.42865686,102887950.42963482,104184725.71283728
106167523.21283628,68606874777564.88,2018-06-02 23:59:59.999000+00:00,106895079.78510152,104136938.14447792,104685043.78412607
107234272.49994507,67390948177885.49,2018-06-03 23:59:59.999000+00:00,107715423.99896827,105745126.142524,106009727.92963324
104203158.46917458,69355130188764.49,2018-06-04 23:59:59.999000+00:00,107700557.35834327,103642513.22161631,107265938.7157654
105910782.98834267,68804445473749.93,2018-06-05 23:59:59.999000+00:00,106042172.74908492,102611184.00006962,104014978.94573718
106007622.72946568,65100413020197.76,2018-06-06 23:59:59.999000+00:00,106373957.93454371,103902835.25388028,105802710.76080357
106458800.84960864,62128329113584.47,2018-06-07 23:59:59.999000+00:00,107278519.9306026,105963854.5654032,105963854.5654032
106177009.91212372,58615395368959.59,2018-06-08 23:59:59.999000+00:00,106735403.53759693,105250718.64015092,106554467.99560472
104882821.2280415,53544689836807.23,2018-06-09 23:59:59.999000+00:00,106993852.58790506,104882821.2280415,106282841.271987
94495328.7719854,80832396108810.9,2018-06-10 23:59:59.999000+00:00,104431231.03028752,93423797.3022587,104431231.03028752
96178859.91212235,66077881408008.92,2018-06-11 23:59:59.999000+00:00,96224258.9477669,93389821.11817668,94680113.7939581
91659361.09620376,64812241945608.75,2018-06-12 23:59:59.999000+00:00,96193342.45606768,91098465.08790292,96163541.05225907
88422356.14014865,70353973081609.5,2018-06-13 23:59:59.999000+00:00,92345867.67579372,87527396.11817588,91861552.36817646
92954250.10987584,71556536972809.66,2018-06-14 23:59:59.999000+00:00,93396926.4038212,88207354.9560666,88322793.75001192
89907877.58790277,55078805081607.44,2018-06-15 23:59:59.999000+00:00,93034040.0879032,89591641.38184804,92936565.08790316
91210980.17579356,44478818809606.01,2018-06-16 23:59:59.999000+00:00,91800426.51368427,89151888.79395735,89892143.96973869
90502335.02198488,43223478054405.84,2018-06-17 23:59:59.999000+00:00,91753354.8462038,90502335.02198488,91146502.25831307
85627935.9253238,71615162056683.08,2018-06-22 23:59:59.999000+00:00,95120334.94137846,84542896.37454215,94990630.58786286
86736905.72512887,48296392000017.38,2018-06-23 23:59:59.999000+00:00,87614339.02591045,85460726.5747378,85718158.87454258
86888211.97512893,64279257574423.14,2018-06-24 23:59:59.999000+00:00,87599700.47610575,82006722.94924827,86762237.97610545
88425899.48727064,77423904128027.88,2018-06-25 23:59:59.999000+00:00,89532287.15816866,86134498.4741521,86870480.77395706
86365583.80269137,46408602188782.13,2018-06-26 23:59:59.999000+00:00,89163020.21484865,86365583.80269137,88487729.73629406
87265001.82905811,46717324699368.74,2018-06-27 23:59:59.999000+00:00,87589139.99995638,85787044.43403932,86234199.81587504
84920983.55716033,49149130307047.53,2018-06-28 23:59:59.999000+00:00,87453223.14448771,84483821.44046095,87208738.89448783
89077144.70216268,57054218780181.11,2018-06-29 23:59:59.999000+00:00,89698281.7382956,83801369.99994771,84844598.36428921
91737300.00001468,65090797708810.414,2018-06-30 23:59:59.999000+00:00,92618427.39259294,89018704.57765096,89018704.57765096
91476868.98194824,68591822208010.98,2018-07-01 23:59:59.999000+00:00,92150577.64894052,90094079.80958472,91847318.5180811
95078840.0268614,62986022937610.08,2018-07-02 23:59:59.999000+00:00,96080485.53467396,90739025.8104908,91398941.82130368
93862854.00391212,67164452800004.2,2018-07-03 23:59:59.999000+00:00,96367941.3427514,92686406.2500058,94826989.74609968
94655047.04779352,60039917600003.75,2018-07-04 23:59:59.999000+00:00,97156735.11908104,92564100.43948735,94168757.9345762
95470835.16605993,71724099034580.02,2018-07-05 23:59:59.999000+00:00,97058385.76176378,94140825.5957468,94686038.80951224
95864827.49996938,62034743879708.78,2018-07-06 23:59:59.999000+00:00,96259002.25827004,93789107.44622964,95464361.35746618
98499801.97506618,56900915119341.82,2018-07-07 23:59:59.999000+00:00,98601219.71676536,94510785.96676669,95796018.58883658
97306784.51657048,48642907339504.46,2018-07-08 23:59:59.999000+00:00,98916099.39449964,96934732.41940264,98512294.19430448
96541860.00005098,53410936300782.94,2018-07-09 23:59:59.999000+00:00,97929900.1172392,96292546.56255084,97324025.32223453
90866435.05365336,58030798745630.64,2018-07-10 23:59:59.999000+00:00,96914040.15630116,90733938.68402456,96505486.64067596
91955929.23832393,52321963921886.85,2018-07-11 23:59:59.999000+00:00,92678524.23832424,90873899.93402448,90878203.63031352
89539144.59229076,54215046210585.16,2018-07-12 23:59:59.999000+00:00,91990299.40433957,88211036.37695864,91985693.31058957
89671965.94238842,54702625920003.42,2018-07-13 23:59:59.999000+00:00,90714153.44238847,89013453.36914618,89628553.1616267
90219226.68457596,42027756480002.63,2018-07-14 23:59:59.999000+00:00,90536480.4077205,89300665.5883845,89807812.50000562
91419826.96533774,47228487040002.95,2018-07-15 23:59:59.999000+00:00,92049736.93848231,89937327.880865,90170065.30762282
96878947.49999169,67933374080004.24,2018-07-16 23:59:59.999000+00:00,96878947.49999169,91382015.38086508,91382015.38086508
105166740.1610992,85673224488952.62,2018-07-17 23:59:59.999000+00:00,106117705.96676296,95964627.56833269,96848769.09667136
106139228.90631792,87675487178211.98,2018-07-18 23:59:59.999000+00:00,108503859.37506944,104838771.0938171,105084569.27486876
108045462.22174612,73607469465647.11,2018-07-19 23:59:59.999000+00:00,108444835.63483232,105127578.03704798,106246082.812568
106451030.05374314,71436507279403.94,2018-07-20 23:59:59.999000+00:00,109932847.11917388,106004185.10745394,108053276.58698052
107394223.31546216,53942678592016.32,2018-07-21 23:59:59.999000+00:00,107659840.97903648,105123387.01175056,106430625.10989548
107382646.1426106,53491784889616.18,2018-07-22 23:59:59.999000+00:00,109111829.07718144,106880791.95559874,107372652.17288405
111695426.36962348,74292648000022.47,2018-07-23 23:59:59.999000+00:00,112570177.49999456,107246723.91360666,107327926.68460278
122362514.94134876,105417337564154.88,2018-07-24 23:59:59.999000+00:00,122362514.94134876,111614167.4999946,111773643.9550727
118261994.4262094,84904435929560.1,2018-07-25 23:59:59.999000+00:00,122255038.45209098,116888331.82367104,121714563.76947404
114940090.02923843,70816344793563.98,2018-07-26 23:59:59.999000+00:00,119836721.27923594,113886752.48529366,118196368.161561
117698615.77151184,75106444474841.81,2018-07-27 23:59:59.999000+00:00,119106246.15237156,113010137.02151076,114923030.58832046
118089847.88088694,57497832403213.42,2018-07-28 23:59:59.999000+00:00,118532377.1191683,116916749.83157028,117757000.7446564
118469100.33694172,59205144080653.83,2018-07-29 23:59:59.999000+00:00,119244624.52151224,117355112.23391412,118286899.80471513
117839814.39994362,80023431000018.69,2018-07-30 23:59:59.999000+00:00,118591200.00007588,114051587.49994545,118514075.70002767
112155042.6000262,76166869649963.55,2018-07-31 23:59:59.999000+00:00,117854939.6499436,110951245.9500259,117850185.9999436
110065575.85000192,69157692300016.15,2018-08-01 23:59:59.999000+00:00,111990711.60002616,108333953.25000188,111990711.60002616
109496660.50006734,60830677850001.06,2018-08-02 23:59:59.999000+00:00,111372398.8000432,108864176.80006696,110199532.65000191
107724311.09995842,66954860500041.18,2018-08-03 23:59:59.999000+00:00,109424165.80006728,106192138.499959,109424165.80006728
101905996.49996066,61848971099976.125,2018-08-04 23:59:59.999000+00:00,108638630.09995806,101199174.29996094,107786328.2999584
102422275.19996049,53310303899979.42,2018-08-05 23:59:59.999000+00:00,102919137.29996029,100570742.99996118,101880349.19996068
100557787.00003418,56886290999978.04,2018-08-06 23:59:59.999000+00:00,103735811.25003138,99671661.1000339,102342000.59996048
97481287.2000017,67736702000023.03,2018-08-07 23:59:59.999000+00:00,103160593.6000018,97410844.4000017,100652098.80003422
90992693.99995968,73105047050001.28,2018-08-08 23:59:59.999000+00:00,97390779.7500017,89844354.5999602,97390779.7500017
94615353.14995472,61573387199972.73,2018-08-09 23:59:59.999000+00:00,95443640.64995432,90017853.34995693,90989230.79995967
89492753.70005503,65235635399968.78,2018-08-10 23:59:59.999000+00:00,94947100.29995456,88621804.4000545,94661305.09995472
91099213.10005602,58572389500036.02,2018-08-11 23:59:59.999000+00:00,93414557.80005746,88397664.10005437,89508381.30005504
91489324.30005626,81976167500050.42,2018-08-12 23:59:59.999000+00:00,92750529.50005704,90256625.0000555,90924415.50005592
91881546.30004604,59095190600036.34,2018-08-13 23:59:59.999000+00:00,95375559.5000478,90833254.8000455,91759479.20005643
90360773.24996114,77351803000038.75,2018-08-14 23:59:59.999000+00:00,91741044.60004596,87177330.0000401,91736959.40004596
92072849.400007,71351183749969.31,2018-08-15 23:59:59.999000+00:00,96159011.55000731,90677196.499961,90677196.499961
92518731.64999408,63173289900004.805,2018-08-16 23:59:59.999000+00:00,94545467.49999397,91604203.95000696,91864286.85000698
96110101.14999384,72922618949995.33,2018-08-17 23:59:59.999000+00:00,96137412.49999385,92376186.8499941,92608990.54999408
93819014.799994,58193914599996.27,2018-08-18 23:59:59.999000+00:00,96646396.74999382,92796226.64999406,96150995.14999384
95021152.34999391,48359637849996.91,2018-08-19 23:59:59.999000+00:00,95487197.89999388,92910437.74999404,93801634.849994
92009910.0499452,53528785499996.57,2018-08-20 23:59:59.999000+00:00,95340978.19994324,91855309.0499453,94939948.54999392
94573676.99995932,49256170299970.66,2018-08-21 23:59:59.999000+00:00,94750180.24995926,91859830.3999453,91901105.94994529
92940548.24996004,68037703249970.74,2018-08-22 23:59:59.999000+00:00,99354714.24995728,91969853.24996044,94537093.74995936
95572619.9999558,49936573499978.52,2018-08-23 23:59:59.999000+00:00,95743147.49995571,92862280.49996006,92862280.49996006
98360054.52000251,59930617499972.28,2018-08-24 23:59:59.999000+00:00,98360054.52000251,95218073.2799557,95815979.99995568
98992812.03000252,48486526200001.24,2018-08-25 23:59:59.999000+00:00,99379814.31000257,98081951.52000251,98359908.15000252
98174164.62000252,48236233500001.234,2018-08-26 23:59:59.999000+00:00,99162015.75000252,96907917.75000247,98867665.68000253
100619013.59997033,58826103000001.51,2018-08-27 23:59:59.999000+00:00,100619013.59997033,97703214.54999375,98225979.60000253
103726324.75992858,68105023099979.91,2018-08-28 23:59:59.999000+00:00,103920438.51992846,100564752.0800216,100713134.19997028
103240894.00004388,60600327959958.27,2018-08-29 23:59:59.999000+00:00,104209845.00004429,102122513.0000434,103659525.06992865
102475307.5499706,65386612500027.79,2018-08-30 23:59:59.999000+00:00,103614908.50004403,100367422.6499712,103191084.00004384
103628365.49999689,66018620249981.055,2018-08-31 23:59:59.999000+00:00,103916828.24999689,101899355.99999696,102412749.4499706
105920606.24999684,60608836249998.18,2018-09-01 23:59:59.999000+00:00,106642720.2499968,103635286.24999689,103734827.24999689
107090801.99999678,63752476499998.086,2018-09-02 23:59:59.999000+00:00,107585414.74999677,105021055.99999686,105866565.49999684
107521488.6000086,60192265999998.2,2018-09-03 23:59:59.999000+00:00,108378691.40000866,106514832.55001168,107183716.74999678
109909583.80000758,63292608400005.06,2018-09-04 23:59:59.999000+00:00,110306721.8000076,107453066.4000086,107565030.0000086
101416951.900007,86600867800005.97,2018-09-05 23:59:59.999000+00:00,110272317.74996056,101416951.900007,109906597.80000758
97186695.44996074,82465407100005.69,2018-09-06 23:59:59.999000+00:00,100854240.20000696,95622469.6000066,100854240.20000696
95809642.05006637,63479761799974.35,2018-09-07 23:59:59.999000+00:00,97608268.10003836,94769629.05006562,97182974.19996074
92237893.70006388,56816413900039.34,2018-09-08 23:59:59.999000+00:00,96804913.75006704,91816258.80006358,95707418.55006628
93347240.90006465,54399050350037.67,2018-09-09 23:59:59.999000+00:00,95501341.90006614,91871074.30006362,92199374.70006384
94008704.4000391,55024391500038.1,2018-09-10 23:59:59.999000+00:00,94540953.39996047,93227239.40006456,93357759.55006464
93882462.40003906,57178863320023.79,2018-09-11 23:59:59.999000+00:00,95036759.84003954,92976638.92003869,94041081.76003912
94133675.99993996,60361943960025.11,2018-09-12 23:59:59.999000+00:00,94312553.39993984,93049116.6800387,93820232.52003902
96684293.85003272,62405686199960.19,2018-09-13 23:59:59.999000+00:00,96952807.35003282,94169836.79993992,94169836.79993992
96388107.99995372,60470723700020.47,2018-09-14 23:59:59.999000+00:00,97589299.4999897,95551315.99995412,96656107.35003272
96839359.99995352,47601239999977.15,2018-09-15 23:59:59.999000+00:00,97113455.9999534,96104539.99995388,96339119.99995376
96454263.9999537,48451203999976.74,2018-09-16 23:59:59.999000+00:00,96856083.99995352,95609479.9999541,96742863.99995355
93401443.99997608,57879543999972.22,2018-09-17 23:59:59.999000+00:00,96795107.99995354,93049322.39997618,96408087.99995372
94613804.99995412,62157938299984.086,2018-09-18 23:59:59.999000+00:00,94805072.99995402,93171107.69997616,93397131.69997609
95146289.79997563,65805398999968.086,2018-09-19 23:59:59.999000+00:00,95888600.19997545,92318015.79997636,94621972.4999541
96751902.80005068,64656395699983.445,2018-09-20 23:59:59.999000+00:00,96894218.40005076,94915898.00004974,95150899.49997564
99785019.1999489,96933989600050.8,2018-09-21 23:59:59.999000+00:00,100664793.27994846,96256566.1200432,96665830.80005065
99592855.67994902,66815122559965.79,2018-09-22 23:59:59.999000+00:00,100964520.9599483,98034508.7999498,99786500.79994892
99424694.0799491,62190159999968.16,2018-09-23 23:59:59.999000+00:00,100247278.39994869,98962286.71994932,99494181.11994906
98007792.60003096,61891024959968.31,2018-09-24 23:59:59.999000+00:00,99864205.00000374,97792174.0000309,99337872.31994914
96149100.0499752,70231034800022.2,2018-09-25 23:59:59.999000+00:00,98130090.40003102,95185441.89997543,98130090.40003102
96775500.00004548,66182329499982.92,2018-09-26 23:59:59.999000+00:00,98130059.00004612,95520497.7000066,96243362.84997515
99563696.00001466,68641469000032.26,2018-09-27 23:59:59.999000+00:00,100090835.20001474,96424729.24997512,96779821.0000455
98997537.00004652,74775180160011.0,2018-09-28 23:59:59.999000+00:00,101083376.94002776,98314968.0000462,99593520.00001466
98369204.00004624,65018981000030.56,2018-09-29 23:59:59.999000+00:00,98982190.00004652,97023585.0000456,98982190.00004652
98720844.0000464,59633972000028.03,2018-09-30 23:59:59.999000+00:00,98992322.00004652,97841446.00004598,98410179.00004624
98218286.1000134,59614453000028.016,2018-10-01 23:59:59.999000+00:00,99134170.0000466,97614037.40001331,98635765.00004636
98603744.00004102,59310870300008.09,2018-10-02 23:59:59.999000+00:00,99309836.7999732,98272242.2000134,98272242.2000134
97994031.29995573,58465142400024.32,2018-10-03 23:59:59.999000+00:00,99031902.19995524,97300956.27996726,98570054.400041
99735503.85002027,57844838699973.85,2018-10-04 23:59:59.999000+00:00,100139196.15002038,97923503.69995572,97923503.69995572
100496134.00000703,55678297500011.33,2018-10-05 23:59:59.999000+00:00,100513433.50000703,99541483.79996158,99696984.7500203
99977604.250007,49466554500003.46,2018-10-06 23:59:59.999000+00:00,100588094.50000703,99818115.000007,100495678.75000703
100199766.25000702,50178110250003.52,2018-10-07 23:59:59.999000+00:00,100784610.75000703,99503082.00000696,100013569.000007
101213679.44999003,60388305500004.23,2018-10-08 23:59:59.999000+00:00,101561037.89999,100054448.59999014,100157883.25000702
101134193.99998432,54482024149994.63,2018-10-09 23:59:59.999000+00:00,101419967.24998428,100590661.4999844,101226612.19999003
100086884.93995458,57666971249991.06,2018-10-10 23:59:59.999000+00:00,101098415.24998432,99294107.59996396,101098415.24998432
95282535.20001848,78750564719964.27,2018-10-11 23:59:59.999000+00:00,100105274.51995458,95092160.20001844,100105274.51995458
95373616.00001526,57622705000011.18,2018-10-12 23:59:59.999000+00:00,96098272.49996512,94981438.10001844,95023777.50001843
95547048.00001527,46573256000007.45,2018-10-13 23:59:59.999000+00:00,95889352.00001536,95149112.00001524,95426816.00001527
